id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1046792135094871868,Shinjuku Kabukicho area / Close to station / Wi-Fi,551060800,蓮,,Shinjuku Ku,35.7029062,139.6991347,Entire home/apt,28114,1,2,2024-05-25,0.32,1,120,2,M130036293
1046800154794263891,OPEN SALE【池袋まで電車５分】広々40㎡2階1フロア貸切！新宿/渋谷/原宿/好アクセス！,50088205,Osamu,,Itabashi Ku,35.74437,139.70575,Entire home/apt,9900,3,24,2024-06-12,4.16,1,338,24,M130037584
1046802508221237808,和ノ楓cottage第二　新宿の2階建て２室１シャワー１トイレ,246127193,ｴﾙｴｰ3,,Shinjuku Ku,35.69349619581853,139.70873324158094,Entire home/apt,,1,11,2024-06-10,2.05,29,57,11,Hotels and Inns Business Act | 新宿区保健所 |  5新保衛環第139号
1046922908348550266,#501Shin Apt神楽坂/早稻田kamiC2,535587770,健次,,Shinjuku Ku,35.704849677013655,139.72655909025903,Entire home/apt,10102,1,9,2024-06-14,2.41,9,55,9,Hotels and Inns Business Act | 新宿区保健所 | 5新保衛環第100号
1046945286663205696,#502Shin Apt神楽坂/早稻田kamiA1,535587770,健次,,Shinjuku Ku,35.706613307379406,139.7260230472393,Entire home/apt,9780,1,7,2024-05-27,1.17,9,59,7,Hotels and Inns Business Act | 新宿区保健所 | 5新保衛環第100号
1046948321063690501,"20 mins to Shibjuku by train. 10 mins by Taxi.,",361340867,Hisaya,,Nakano Ku,35.68781002104201,139.67390822808633,Entire home/apt,10686,2,17,2024-06-22,2.70,2,131,17,Hotels and Inns Business Act | 中野区保健所 | 5中健衛環第230号
1047300127041462245,秋叶原独栋别墅到车站10分钟成田羽田机场可直达,272893904,Tomson,,Taito Ku,35.70197,139.78264,Entire home/apt,23250,1,11,2024-06-14,2.14,7,306,11,M130038850
1047350856088215437,青梅のゲストハウス,551080297,山崎,,Ome Shi,35.80515935099589,139.29271828383207,Private room,5000,1,4,2024-05-27,0.67,1,179,4,M130037236
1047363301267139717,4mins walk from Ikebukuro Station/Max 16 people,551170603,蓮,,Toshima Ku,35.72563440323484,139.7112187540537,Entire home/apt,57714,2,21,2024-06-24,3.42,2,113,21,M130037127
1047521627727430553,NEW !｜Hotel Yahiro｜3 storied House｜7 mins walk !｜,551193605,峰男,,Sumida Ku,35.7242827,139.8281867,Entire home/apt,31857,2,28,2024-06-25,4.69,1,134,28,Hotels and Inns Business Act | 墨田区保健所 | 5墨福衛生環第271号
1047649466502208624,【New Open】JR池袋駅徒歩8分　貸し切りのお部屋　The Geminis 池袋(MS106),19362479,Yasuyuki,,Toshima Ku,35.73573,139.70846,Entire home/apt,12000,1,15,2024-06-28,3.08,2,43,15,M130038073
1047737030900343612,SG House Tokyo Ota RoomF/ 2 min from Zoshiki Sta.,283157058,YUMIKO&YASUTAKA(Yas),,Ota Ku,35.5511834253991,139.71551840147288,Entire home/apt,11143,2,16,2024-06-12,3.29,4,117,16,Special Economic Zoning Act | ５ 健生発第 11860号
1047741877941796351,SG House Tokyo Ota RoomG/ 2 min from Zoshiki Sta.,283157058,YUMIKO&YASUTAKA(Yas),,Ota Ku,35.55024,139.71555,Entire home/apt,11286,2,11,2024-05-28,1.83,4,150,11,Special Economic Zoning Act | ５ 健生発第 11860号
1048036409664417787,Shinjuku Hari,214640453,Hanako,,Shinjuku Ku,35.701153496819835,139.70355628062777,Entire home/apt,51436,2,14,2024-06-09,2.80,75,124,14,M130037316
1048076974672313843,Direct bus from Haneda APT/AsakusaUenoSkyTree area,48833890,岩,,Adachi Ku,35.74532956065787,139.80307481250074,Entire home/apt,20880,1,13,2024-06-12,2.06,3,261,13,M130035631
1048152617121819790,JR両国駅西口100メートル秋葉原4分、錦糸町2分浅草10分、旅行や出張に最適です,122458778,ShiYu,,Sumida Ku,35.6957396,139.7911666,Entire home/apt,19946,2,16,2024-06-21,2.68,1,299,16,M130037437
1048189451720260281,OPEN SALE　新宿御苑前駅徒歩６分　歌舞伎町近い　完全個室,208420548,ライト,,Shinjuku Ku,35.69252614054223,139.71170967063907,Entire home/apt,10000,2,25,2024-06-26,5.32,2,11,25,M130037500
1048211615473792866,Retro Style Japanese House 10-min walk to Asakusa,481328755,Lydia,,Taito Ku,35.70713698350252,139.79329358786345,Entire home/apt,31714,3,11,2024-05-20,2.39,1,178,11,M130038095
1048215825031413507,Skytree 5min walk to Yahiro Sta＊2LDK＊Max10people,549990847,Shinya,,Sumida Ku,35.72705543731606,139.82554441999957,Entire home/apt,23286,1,7,2024-05-30,1.15,1,170,7,M130037514
1048228651133587999,駅徒歩7分・50㎡・成田空港/浅草/上野/銀座/スカイツリーへ直通・14:00チェックアウト,530590017,Satoru,,Katsushika Ku,35.752605,139.8635459,Entire home/apt,24000,2,20,2024-05-22,3.31,8,291,20,M130036946
1048257384750033129,Duplex Studio in Central Tokyo,310063572,Wallace,,Nakano Ku,35.71528955552012,139.6727110472214,Entire home/apt,23000,2,3,2024-04-27,0.51,6,45,3,Hotels and Inns Business Act | 中野区保健所 | 2中健衛環第133号
1048296530441473959,【オーナーズ仕様】まるごと貸切/スイート/96㎡/最大10名/池袋徒歩/メゾネット,6648140,Tatsuhiko & Yuka,,Toshima Ku,35.73194054767813,139.70397398915486,Entire home/apt,49401,1,1,2024-02-11,0.21,12,329,1,M130038464
1048327582488229490,"パン屋にホームステイ/朝食は焼きたてパン/最大2名/Kiyose,Tokyo",382771860,Yumiko,,Kiyose Shi,35.7746101,139.5253064,Shared room,9600,1,0,,,1,254,0,M130037271
1048350587878457152,宿栖東京-宿栖渋谷/西新宿五丁目駅徒步4分/LOFT/双人床+单人阁楼床垫/104室,157131767,雨,,Shinjuku Ku,35.69003,139.68353,Entire home/apt,14079,2,10,2024-06-23,1.60,9,122,10,Hotels and Inns Business Act | 渋谷区保健所 | 5渋保生環第866号
1048381683068184134,宿栖東京-宿栖渋谷/西新宿五丁目駅徒步4分/LOFT/双人床+单人阁楼床垫/201室,157131767,雨,,Shibuya Ku,35.689949936373154,139.68344283865892,Entire home/apt,12603,2,13,2024-06-24,2.04,9,133,13,Hotels and Inns Business Act | 渋谷区保健所 | 5渋保生環第866号
1048387042443618082,Takadababa 1 bed room,517316094,Anna,,Shinjuku Ku,35.71179747411028,139.700521727422,Entire home/apt,17272,3,1,2024-05-01,0.49,15,287,1,M130024954
1048394276506665959,宿栖東京-宿栖渋谷/西新宿五丁目駅徒步4分/LOFT/双人床+单人阁楼床垫/101室,157131767,雨,,Shibuya Ku,35.6898234089277,139.68152303363706,Entire home/apt,12603,2,10,2024-06-15,1.63,9,139,10,Hotels and Inns Business Act | 渋谷区保健所 | 5渋保生環第866号
1048397834489336242,宿栖東京-宿栖渋谷/西新宿五丁目駅徒步4分/LOFT/双人床+单人阁楼床垫/102室,157131767,雨,,Shibuya Ku,35.691491728821916,139.68357614033056,Entire home/apt,12324,2,10,2024-06-14,1.68,9,128,10,Hotels and Inns Business Act | 渋谷区保健所 | 5渋保生環第866号
1048400028185858774,宿栖東京-宿栖渋谷/西新宿五丁目駅徒步4分/LOFT/双人床+单人阁楼床垫/202室,157131767,雨,,Nakano Ku,35.69194,139.6838,Entire home/apt,12603,2,13,2024-05-22,2.15,9,95,13,Hotels and Inns Business Act | 渋谷区保健所 | 5渋保生環第866号
1048405545201345970,宿栖東京-宿栖渋谷/西新宿五丁目駅徒步4分/LOFT/双人床+单人阁楼床垫/103室,157131767,雨,,Shinjuku Ku,35.68975390228759,139.6835930224796,Entire home/apt,12603,2,8,2024-06-17,1.31,9,131,8,Hotels and Inns Business Act | 渋谷区保健所 | 5渋保生環第866号
1048408089174626960,宿栖東京-宿栖渋谷/西新宿五丁目駅徒步4分/LOFT/双人床+单人阁楼床垫/204室,157131767,雨,,Shibuya Ku,35.68977563682422,139.6816741197552,Entire home/apt,14079,2,14,2024-06-25,2.22,9,132,14,Hotels and Inns Business Act | 渋谷区保健所 | 5渋保生環第866号
1048417226114771322,東京/プライベートプール一棟貸切/ディズニーランドすぐ/新築ヴィラでBBQ/ローソン30秒/駐車場有,551349560,Villa Suite Tokyo,,Edogawa Ku,35.67634657841185,139.87781049203488,Entire home/apt,87143,2,20,2024-06-27,4.62,1,162,20,M130034337
1048437525896159172,101# 日式和风#JR秋叶原5分钟 一线直达新宿银座涉谷 独立浴室 电器动漫城 2人可,550780705,Lynn,,Chiyoda Ku,35.6994722,139.7802585,Private room,11280,1,28,2024-06-04,4.49,6,290,28,Hotels and Inns Business Act | 千代田区千代田保健所 | 5千千保生環き第59号
1048439675776573213,301# 日式和风#JR秋叶原5分钟 一线直达新宿银座涉谷 独立浴室 电器动漫城 2人可,550780705,Lynn,,Chiyoda Ku,35.6994722,139.7802585,Private room,10276,1,30,2024-06-14,5.42,6,270,30,Hotels and Inns Business Act | 千代田区千代田保健所 | 5千千保生環き第59号
1048440719300975087,302# 日式和风#JR秋叶原5分钟 一线直达新宿银座涉谷 独立浴室 电器动漫城 3人可,550780705,Lynn,,Chiyoda Ku,35.6994722,139.7802585,Private room,9742,1,29,2024-06-17,5.27,6,287,29,Hotels and Inns Business Act | 千代田区千代田区保健所 | 5千千保生環き第59号
1048441708551085726,401# 日式和风#JR秋叶原5分钟 一线直达新宿银座涉谷 独立浴室 电器动漫城 2人可,550780705,Lynn,,Chiyoda Ku,35.6994722,139.7802585,Private room,10837,1,15,2024-06-11,2.98,6,279,15,Hotels and Inns Business Act | 千代田区千代田区保健所 | 5千千保生環き第59号
1048442759060373582,402# 日式和风#JR秋叶原5分钟 一线直达新宿银座涉谷 独立浴室 电器动漫城 4人可,550780705,Lynn,,Chiyoda Ku,35.6994722,139.7802585,Private room,14082,1,31,2024-06-13,5.57,6,279,31,Hotels and Inns Business Act | 千代田区千代田保健所 | 5千千保生環き第59号
1048548999358904584,池袋西口雙人套房103 徒步10分鐘近地下鐵副都心線「要町」,214640453,Hanako,,Toshima Ku,35.73410449440768,139.70141581081612,Entire home/apt,11278,2,8,2024-05-05,1.80,75,26,8,M130035248
1048805830785993797,Shinjuku Shin-Okubo Yuri Pales/From Shin-Okubo2min,441982353,Noh,,Shinjuku Ku,35.70379878929947,139.6981893453284,Entire home/apt,9286,1,4,2024-04-15,0.64,3,47,4,Hotels and Inns Business Act | 新宿区保健所 | 13新保衛環き第　105号
1048836386314098006,JR代々木駅徒歩３分 301号室 新宿駅徒歩10分 好立地民泊,491149645,つくいリゾート,,Shibuya Ku,35.68126,139.69749,Entire home/apt,21429,2,8,2024-05-25,1.33,5,70,8,M130037600
1048870355111097004,Prime Location: Nishi-Azabu Roppongi House,149490745,Daichi,,Minato Ku,35.656531121824244,139.72276151349186,Private room,56429,1,3,2024-05-30,0.52,1,174,3,M130033006
1048871933805276511,全新装修 山手线车站4分钟 2室1厅 最大9人 直达新宿银座上野池袋浅草涉谷表参道代代木,511947929,大倉,,Toshima Ku,35.73801,139.74706,Entire home/apt,68000,4,8,2024-04-11,1.46,21,109,8,M130034231
1048891935962819669,nestay inn tokyo ryogoku 3B,250027746,Nestay,,Sumida Ku,35.69037554866884,139.80106720545118,Entire home/apt,9786,1,9,2024-06-03,1.91,12,129,9,M130034124
1048892784310991805,Deep Shibuya/Private use house,7103955,Masaharu,,Shibuya Ku,35.66296897421083,139.69343425889997,Entire home/apt,47857,3,9,2024-05-23,1.44,3,143,9,M130036124
1048947395308629207,【Courtyard Hiroo】4 people/ 8 min walk from Station,550006593,Courtyard,,Minato Ku,35.65794979573719,139.7201842100311,Entire home/apt,66000,2,2,2024-04-06,0.63,1,60,2,M130037421
1048959732997007928,Women-only hotel/Max 3 ppl/1 min from Asakusa Sta,530594973,Kaguya,,Taito Ku,35.7111716856463,139.79712871061008,Private room,5800,1,13,2024-06-04,2.83,2,331,13,Hotels and Inns Business Act | 東京都台東区台東保健所 | 31台台健生環き第10280号
1048963973658955725,1F【上野浅草】定員4名～浅草・上野徒歩12分～好立地かつ安く！観光に最適！,353148197,九風,,Taito Ku,35.712458469116356,139.78598936541502,Entire home/apt,24000,1,4,2024-04-13,0.85,5,73,4,M130038030
1048974023960471011,15 minutes to Shinjuku or Shibuya station/Max 4ppl,521157181,プライムメディア,,Setagaya Ku,35.66955,139.65674,Entire home/apt,,1,12,2024-06-14,2.25,4,0,12,M130037529
1049045547748266144,【2024新上房源】温馨日式2层一户建包场/直达新宿/距车站700米/可住4人/免费WiFi,551453243,永井,,Koto Ku,35.68578025933793,139.84064492801852,Entire home/apt,,3,11,2024-06-11,2.05,1,0,11,M130037168
1049046597828859554,Vacation Stay in Itabashi,30807537,Junko,,Toshima Ku,35.740332188042224,139.7225682644843,Entire home/apt,,1,22,2024-06-21,3.47,3,336,22,Hotels and Inns Business Act | 東京都北区保健所 | ５北健生環き第４５号
1049091119282394057,A16 Hostel Tokyo【Mixed】Dormitory男女共用,551492469,A,,Taito Ku,35.697927704414425,139.78892062092382,Shared room,4143,1,329,2024-06-27,53.64,2,270,329,Hotels and Inns Business Act | 東京都台東区台東保健所 | 5台台健生環き第10140号
1049121730083096711,A16 Hostel Tokyo【Female】Dormitory女性専用,551492469,A,,Taito Ku,35.696992,139.787919,Shared room,4471,1,22,2024-06-19,3.63,2,270,22,Hotels and Inns Business Act | 東京都台東区台東保健所 | 5台台健生環き第10140号
1049140314892741753,Higashi-Nakano Sta/10 min/Max7/ 1LDK/Wi-Fi,551502881,Yuanwen,,Nakano Ku,35.70212637362025,139.6847335600086,Entire home/apt,20343,2,23,2024-06-22,4.45,1,283,23,M130036174
1049143316508838046,NEW! 4min Otsuka sta|6ppl Max|JR Yamanote|YTK302,551503642,証,,Toshima Ku,35.7286374287077,139.73093974042683,Entire home/apt,15786,1,13,2024-05-30,2.14,5,133,13,Hotels and Inns Business Act | 豊島区池袋保健所 | 5豊池保衛環き第200号
1049161613552573983,Tokyo shinjuku 7th st. House Higashi-Shinjuku 4min,551446931,Lee,,Shinjuku Ku,35.7011561,139.7115322,Entire home/apt,,2,22,2024-06-22,4.26,5,167,22,M130037598
1049183769793153096,JR錦糸町徒歩4分;210平米超大空間;和風庭園;观景晴空塔大露台;榻榻米,60476303,LuLu,,Sumida Ku,35.69284275987494,139.81194922162877,Entire home/apt,58000,1,30,2024-06-23,4.81,18,166,30,M130025995
1049231296709995918,アニメの街池袋近くのアパート1室丸ごと貸切！/B009,153095665,Tsuyoshi,,Toshima Ku,35.741838,139.7089183,Entire home/apt,11957,2,12,2024-05-20,2.48,19,180,12,M130037501
1049513947557049183,Newly Built House！｜Skytree 4 mins ｜Airport Access｜,105210316,Jacky,,Sumida Ku,35.71182305466745,139.80684271992484,Entire home/apt,38543,3,27,2024-06-23,4.29,3,20,27,M130037532
1049564790947912134,9min walk from Shibuya Sta.Ebisu Nearby＊WiFi OA049,551489898,Kintaro,,Shibuya Ku,35.654987293403885,139.70782644348867,Entire home/apt,26176,1,16,2024-06-23,2.77,1,97,16,Hotels and Inns Business Act | 渋谷区保健所 | 5渋保生環第826号
1049575622451241757,illi Mani Shibuya 202｜49㎡｜10min  from Shibuya,303026256,Illi Group,,Shibuya Ku,35.66130597542555,139.69487496085367,Private room,96956,1,4,2024-03-08,0.76,12,110,4,Hotels and Inns Business Act | 渋谷区保健所 | 5渋保生環第909号
1049585227311348220,illi Mani Shibuya 203｜43㎡｜10min  from Shibuya,303026256,Illi Group,,Shibuya Ku,35.66116,139.69663,Private room,96956,1,7,2024-05-26,1.29,12,117,7,Hotels and Inns Business Act | 渋谷区保健所 | 5渋保生環第909号
1049634393019958506,Near Tokyo Dome/6 min.  walk from Korakuen Station,507235651,Sumyca,,Bunkyo Ku,35.70737127970925,139.74462327470567,Entire home/apt,20446,30,0,,,53,68,0,M130033297
1049641234456465349,8 minutes walk from Asakusa Sta.   Tourist spot,216495487,Aki,,Taito Ku,35.71273213382255,139.78083702894787,Entire home/apt,85000,2,0,,,3,365,0,M130009024
1049645042730122417,turkow rubill 502,307789969,Riko,,Sumida Ku,35.69801,139.7979,Entire home/apt,8180,30,1,2024-03-10,0.27,3,161,1,M130027944
1049647920404932491,Saison Daikanyama 308,333942571,Yuri,,Shibuya Ku,35.65247660924544,139.7072171640828,Entire home/apt,9180,30,2,2024-04-15,0.51,11,56,2,M130029850
1049653182624844337,6 min walk from the station/Blossom Ryogoku 502,431190584,Sumyca,,Sumida Ku,35.69392,139.8006,Entire home/apt,6040,30,0,,,14,190,0,M130032835
1049654824667857703,Louis Stage Asakusa #502,292115979,俊介,,Taito Ku,35.707479,139.789943,Entire home/apt,22333,2,7,2024-04-08,1.27,57,97,7,M130033426
1049665097137849506,Connecting rooms for family and friends！,21308920,Ryo,,Nakano Ku,35.6819835,139.6655276,Private room,25000,2,4,2024-04-04,0.71,2,203,4,Hotels and Inns Business Act | 中野区保健所 | 5中健衛環第237号
1049665661435824804,横二 307 大床/WIFI/近晴空塔,551628763,Chenhao,,Sumida Ku,35.70516189330071,139.814098655691,Entire home/apt,799999,1,0,,,1,270,0,Hotels and Inns Business Act | 墨田区保健所 | 3墨福衛生環第328号
1049695544592750043,New！Exclusive space! Convenient transportation.!,249747819,Karren,,Taito Ku,35.72919,139.79028,Entire home/apt,31757,3,23,2024-06-24,3.69,1,94,23,M130037431
1049704639591143246,Waseda Station Waseda University nearby/MAT206,494407911,Sumyca,,Shinjuku Ku,35.70802,139.72459,Entire home/apt,8180,30,1,2024-03-13,0.28,40,120,1,M130032766
1049709756926424241,5 sta.  to WB studio tour tokyo! Tasuki smart202,486133726,Sumyca,,Nakano Ku,35.7094,139.68755,Entire home/apt,7550,30,1,2024-03-25,0.31,11,237,1,M130031982
1049716327483423059,Newly built! 4 min walk from Oshiage Station/201,486130642,Sumyca,,Sumida Ku,35.71082,139.8157,Entire home/apt,7800,30,0,,,26,134,0,M130032128
1049718454721255969,Newly built! 4 min walk from Oshiage Station/402,486130642,Sumyca,,Sumida Ku,35.710038595948966,139.8179215932133,Entire home/apt,7800,30,1,2024-03-02,0.25,26,66,1,M130032137
1049721422610190405,8 min. walk from the station!minami-azabu area/603,484345966,ゆりこ,,Minato Ku,35.64771,139.72356,Entire home/apt,15540,30,1,2024-03-04,0.25,6,49,1,M130031918
1049722206871678383,Central Guest House 15 mins to Shibuya,551637629,Xiao Lin,,Ota Ku,35.6056428,139.6908782,Entire home/apt,11000,2,3,2024-06-24,0.61,1,290,3,Special Economic Zoning Act | 31 健生発第 12181 号
1049727694869346646,#Security #Located near train station　801,509688153,ルーチェ,,Minato Ku,35.63320893989129,139.7335773367291,Entire home/apt,10680,30,0,,,12,63,0,M130033467
1049732130624504761,Walking distance to Sky Tree/near downtown/502,505282433,Sumyca,,Sumida Ku,35.69306266615638,139.81064741672793,Entire home/apt,7800,30,0,,,46,188,0,M130033099
1049732778589673228,新宿・新大久保徒歩3分一軒家貸切り！和の宿,551638209,宇佐見,,Shinjuku Ku,35.7044,139.69766,Entire home/apt,70000,1,0,,,1,177,0,M130023198
1049736075878310581,Walking distance to Sky Tree/near downtown/601,505282433,Sumyca,,Sumida Ku,35.69444,139.81272,Entire home/apt,7800,30,1,2024-03-27,0.32,46,128,1,M130033102
1049738373312858068,1 stop from Ikebukuro/new apartment/Casa Blanc203,506820163,カーサ,,Bunkyo Ku,35.72268542141661,139.7356756494646,Entire home/apt,9800,30,1,2024-03-08,0.26,16,223,1,M130033185
1049748557544688856,near skytree ! stylish color scheme room/203,511632895,墨田,,Sumida Ku,35.72030977211685,139.81159570560743,Entire home/apt,6300,30,0,,,23,43,0,M130033607
1049751130068129494,2023 Architecture/Good access to tourist spots/101,505282433,Sumyca,,Sumida Ku,35.69262,139.79952,Entire home/apt,9904,30,1,2024-04-01,0.33,46,224,1,M130033853
1049753744622590989,2023 Architecture/Good access to tourist spots/201,505282433,Sumyca,,Sumida Ku,35.69132,139.79927,Entire home/apt,,30,0,,,46,46,0,M130033854
1049756490517885328,"""2 stations to Ikebukuro/supermarket nearby/202",522860952,春子,,Toshima Ku,35.73694000174887,139.6819601052619,Entire home/apt,4430,30,0,,,7,64,0,M130034504
1049760591978570752,New Property/１ Sta to Skytree/Close to Sta/302,505282433,Sumyca,,Sumida Ku,35.72389,139.82245,Entire home/apt,6300,30,0,,,46,50,0,M130034722
1049804254823201078,新築、　スカイツリー浅草寺、秋葉原、駅に徒歩4分、成田、羽田直通、ディズニー直通,551650920,Sun,,Sumida Ku,35.6942485,139.8125082,Entire home/apt,14714,1,16,2024-06-21,2.55,16,240,16,Hotels and Inns Business Act | 墨田区保健所 | 3墨福衛生環第318号
1049806522992911591,8 minutes walk to Station/ Private rental/6 people,551651449,堺,,Katsushika Ku,35.73399071707626,139.83811074661986,Entire home/apt,16000,3,4,2024-06-28,0.77,2,165,4,M130037128
1049816936761522102,成田・羽田空港直通50分/ 青砥駅徒歩6分/ レトロな一軒家をモダンにリノベ/ ドンキホーテも近い！,539338283,Koji,,Katsushika Ku,35.74426747876077,139.85198710000003,Entire home/apt,15000,2,20,2024-06-02,3.51,1,144,20,Hotels and Inns Business Act | 葛飾区保健所 | 5葛保生環令第477号
1049833199540027194,"新築マンション、スカイツリー周辺、駅から徒歩4分,成田、羽田空港へ直通",551650920,Sun,,Sumida Ku,35.6942485,139.8125082,Private room,,1,18,2024-06-15,2.97,16,266,18,Hotels and Inns Business Act | 墨田区保健所 | 3墨福衛生環第318号
1049836165923100915,"【新宿まで2駅,タクシー7分】都心ホテル,Wifi,プロジェクタ",108617492,Satoshi,,Shibuya Ku,35.68513,139.67803,Entire home/apt,15243,3,7,2024-04-21,1.12,4,50,7,M130037601
1049840790240953530,池袋エリア/三階一戸建 /専用面積90㎡/ダブル地下鉄徒歩5分/無料駐車場/最大12名です,360479723,Mikado,,Toshima Ku,35.7362188,139.6984575,Entire home/apt,39286,2,24,2024-06-21,4.07,3,269,24,M130037640
1049849068164130942,フルール102. 全新装修．全新设备．用心打造，旅途中温馨的小家,106762297,方琳,,Toshima Ku,35.734990054000285,139.712586834117,Entire home/apt,15180,2,26,2024-06-26,4.11,2,142,26,Hotels and Inns Business Act | 豊島区池袋保健所 | 5豊池保衛環き第177号
1049888561078907438,"Newly built, 1 min. walk from the station, TOKYO",529579935,Chie,,Ota Ku,35.574959,139.6808782,Entire home/apt,9814,2,21,2024-06-27,3.96,1,318,21,Special Economic Zoning Act | ５健生発第１１９０２号
1049902602320835448,東京スカイツリーの近くの一軒家！浅草、上野などへのアクセス良好！,551672744,Hiromu,,Sumida Ku,35.73765,139.82157,Entire home/apt,16000,2,9,2024-06-27,3.00,1,284,9,M130035633
1049915217686941385,日本文化と日本芸術を楽しむ和風の家/池袋エリア/最大９名/3寝室/73㎡/コンビニ1分,380489393,Hajime,,Toshima Ku,35.73251370789203,139.6804223615828,Entire home/apt,36571,3,13,2024-05-26,2.17,4,190,13,M130037502
1050200537401988386,Tokyo garden home,2702874,Premo,,Minato Ku,35.67020902637754,139.72761411179317,Entire home/apt,137538,5,4,2024-05-24,1.24,1,145,4,M130038916
1050296562615351115,Nozomio Premier Meidaimae 302,432956453,Sumyca,,Suginami Ku,35.67057,139.65276,Entire home/apt,7680,30,0,,,15,332,0,M130033800
1050297594313948719,Shimokita【1 min Walk】Easy Access Shibuya/Shinjuku,548634972,Lily,,Setagaya Ku,35.66113339730014,139.66718851489713,Entire home/apt,10389,1,9,2024-06-13,2.31,3,40,9,M130032651
1050299719606487154,Park Axis Honjo Azumabashi South Residence 313,481595902,あずさ,,Sumida Ku,35.70376756000693,139.80441217962007,Entire home/apt,10050,30,0,,,11,240,0,M130031691
1050301904669824585,Built in 2022 / Asakusa＆Oshiage / Azumabashi 314,481595902,あずさ,,Sumida Ku,35.70543,139.80438,Entire home/apt,,30,0,,,11,53,0,M130031692
1050305467189065615,Built in 2022 / Designer's Tasuki Akebonobashi 401,485730447,Sumyca,,Shinjuku Ku,35.693857851620784,139.7200271234676,Entire home/apt,8430,30,1,2024-03-31,0.33,14,209,1,M130031891
1050376814879827861,【LongTerm】NEW! Zen Indigo Oasis 6-Min to Shinjuku,68328352,Midori,,Shinjuku Ku,35.70461,139.69597,Entire home/apt,55000,30,0,,,22,51,0,M130037506
1050385723428727811,BE Terrace Nishi-Shinjuku Room 203 / Shinjuku Area,551785852,蓮,,Shinjuku Ku,35.6975947,139.6917157,Entire home/apt,20057,1,24,2024-06-22,3.89,1,60,24,M130037685
1050460575217450251,"Japan-style, near Haneda Airport Check-out 10 AM",264722339,佐藤,,Ota Ku,35.558419928328355,139.7310508634175,Private room,9943,2,3,2024-04-24,0.63,2,192,3,Special Economic Zoning Act | 5健生発第12110号
1050473348009465618,New! Entire flat at 5 min to Shinjuku for family,551526393,Natsumi,,Shibuya Ku,35.67411,139.66312,Entire home/apt,20000,3,11,2024-06-10,3.71,2,27,11,M130039013
1050478006296778907,東京リリアルホテル＃301 室内面积26㎡ 1张2*2m大床 2张1.95*1m小床可同时容纳4人,540462332,剛,,Taito Ku,35.715313792480046,139.7827823460102,Private room,16000,1,0,,,6,83,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 6台台健生環き第10032号
1050478012722665893,東京リリアルホテル＃201 室内面积26㎡ 1张2*2m大床 2张1.95*1m小床可同时容纳4人,540462332,剛,,Taito Ku,35.715292563943834,139.78278368711472,Private room,16000,1,1,2024-06-21,1,6,90,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 6台台健生環き第10032号
1050484104770538539,1 stop to Sky Tree & Asakusa / Mat Hikihune 101,533195832,浜田,,Sumida Ku,35.722457872104656,139.8177043109553,Entire home/apt,8710,1,11,2024-06-20,1.82,50,246,11,M130037653
1050484156042822672,1 stop to Sky Tree & Asakusa / Mat Hikihune 201,533195832,浜田,,Sumida Ku,35.720460620627655,139.81736703464682,Entire home/apt,8710,1,14,2024-06-07,2.31,50,222,14,M130037654
1050484203521659783,1 stop to Sky Tree & Asakusa / Mat Hikihune 202,533195832,浜田,,Sumida Ku,35.720487779383475,139.81761906934182,Entire home/apt,8303,1,7,2024-06-16,1.58,50,228,7,M130037655
1050484247628981825,1 stop to Sky Tree & Asakusa / Mat Hikihune 301,533195832,浜田,,Sumida Ku,35.72135908701211,139.81818336700047,Entire home/apt,8710,1,12,2024-06-16,2.26,50,204,12,M130037656
1050484289230132357,1 stop to Sky Tree & Asakusa / Mat Hikihune 302,533195832,浜田,,Sumida Ku,35.72106,139.81814,Entire home/apt,8303,1,4,2024-03-25,0.76,50,228,4,M130037657
1050484332302218718,1 stop to Sky Tree & Asakusa / Mat Hikifune 401,533195832,浜田,,Sumida Ku,35.72233990953793,139.81617880796654,Entire home/apt,8710,1,10,2024-06-16,1.69,50,243,10,M130037658
1050484376109598724,1 stop to Sky Tree & Asakusa / Mat Hikihune 402,533195832,浜田,,Sumida Ku,35.7227,139.81756,Entire home/apt,8303,1,12,2024-06-16,1.99,50,221,12,M130037659
1050484417457318657,1 stop to Sky Tree & Asakusa / Mat Hikihune 501,533195832,浜田,,Sumida Ku,35.720408547210866,139.8166362276616,Entire home/apt,8710,1,8,2024-06-12,1.37,50,224,8,M130037660
1050484462507580673,1 stop to Sky Tree & Asakusa / Mat Hikihune 502,533195832,浜田,,Sumida Ku,35.72086,139.8164,Entire home/apt,8303,1,10,2024-03-30,1.71,50,235,10,M130037661
1050484505521203898,1 stop to Sky Tree & Asakusa / Mat Hikihune 601,533195832,浜田,,Sumida Ku,35.720801878853315,139.81816846094378,Entire home/apt,8710,1,12,2024-06-17,2.02,50,231,12,M130037662
1050484548994014315,1 stop to Sky Tree & Asakusa / Mat Hikihune 602,533195832,浜田,,Sumida Ku,35.72072071845368,139.81668117739156,Entire home/apt,8303,1,7,2024-03-24,1.38,50,235,7,M130037663
